stop_name;direction_id;ligne;stop_id;stop_id_gtfs;stop_name_gtfs;jaccard;distance
VERSAILLESCHARDON LAGACH;1;72;87;StopPoint:59:3813162;VERSAILLES  CHARDON LAGACHE;0.036770717;24.40732463
VERSAILLESEXELMANS;1;72;94;StopPoint:59:4008879;VERSAILLES  EXELMANS;0.042572892;19.83878192
VICTORIEN SARDOU;1;72;103;StopPoint:59:4008880;VICTORIEN SARDOU;0;52.04680723
WILHEM;1;72;111;StopPoint:59:4008881;WILHEM;0;33.42310009
PONT MIRABEAU;1;72;118;StopPoint:59:5727667;PONT MIRABEAU;0;79.76710414
DEGAS;1;72;126;StopPoint:59:5727665;DEGAS;0;24.86324858
RADIO FRANCEPONT DE GRENELLE;1;72;134;StopPoint:59:5727662;RADIO FRANCE  PONT DE GRENELLE;0.019713837;33.838542
RADIO FRANCE;1;72;141;StopPoint:59:5727656;RADIO FRANCE;0;40.00247381
PONT DE BIRHAKEIM;1;72;81;StopPoint:59:5727648;PONT DE BIRHAKEIM;0;22.1981496
PONT DIENA;1;72;86;StopPoint:59:5727645;PONT DIENA;0;35.72088258
MUSEE DART MODERNEPALAIS DE TOKYO;1;72;93;StopPoint:59:5727643;MUSEE DART MODERNE  PALAIS DE TOKYO;0.014961945;42.23054298
ALMAMARCEAU;1;72;102;StopPoint:59:5727641;ALMA  MARCEAU;0.071523309;30.89530431
PALAIS DE LA DECOUVERTE;1;72;110;StopPoint:59:5727639;PALAIS DE LA DECOUVERTE;0;20.20152609
GRAND PALAIS;1;72;117;StopPoint:59:5727637;GRAND PALAIS;0;17.00949911
CONCORDEQUAI DES TUILERIES;1;72;125;StopPoint:59:5727696;CONCORDE  QUAI DES TUILERIES;0.026964528;31.56845624
PONT SOLFERINOQUAI DES TUILERIES;1;72;133;StopPoint:59:5727697;PONT DE SOLFERINO  QUAI DES TUILERIES;0.035873818;21.04658337
PONT ROYAL;1;72;140;StopPoint:59:5727698;PONT ROYAL;0;25.18202625
QUAI FRANCOIS MITTERRAND;1;72;147;StopPoint:59:5727699;QUAI FRANCOIS MITTERRAND;0;11.70140659
PONT DES ARTS;1;72;154;StopPoint:59:5727700;PONT DES ARTS;0;14.43550474
PONT NEUFQUAI DU LOUVRE;1;72;80;StopPoint:59:5727701;PONT NEUF  QUAI DU LOUVRE;0.026005138;64.2346589
CHATELET;1;72;34;StopPoint:59:3812967;CHATELET;0;58.96775511
LAMBALLEANKARA;1;72;138;StopPoint:59:5727650;LAMBALLE  ANKARA;0.046537411;78.11593381
MUSEE DORSAY;0;73;2;StopPoint:59:4022883;MUSEE DORSAY;0;13.72682444
ASSEMBLEE NATIONALE;0;73;27;StopPoint:59:3716941;ASSEMBLEE NATIONALE;0;39.03607267
CONCORDE;0;73;28;StopPoint:59:4008208;CONCORDE;0;20.47529657
CONCORDE C DE LA REINE;0;73;29;StopPoint:59:3811238;CONCORDE  COURS LA REINE;0.049052538;18.17596289
CHAMPSELYSEESCLEMENCEAU;0;73;30;StopPoint:59:3811240;CHAMPSELYSEES  CLEMENCEAU;0.027032032;47.00565699
RP DES CHAMPS ELYSEES;0;73;31;StopPoint:59:4022892;RONDPOINT DES CHAMPSELYSEES;0.10305188;39.03990796
LA BOETIECHAMPSELYSEES;0;73;32;StopPoint:59:4022894;LA BOETIE  CHAMPSELYSEES;0.03324492;46.78478205
GEORGE V;0;73;33;StopPoint:59:4022896;GEORGE V;0;48.58216336
CDG ETOILE CELYSEES;0;73;34;StopPoint:59:4022898;CHARLES DE GAULLE  ETOILE  CHAMPSELYSEES;0.099701727;12.01737062
CDG ETOILE GRANDE ARMEE;0;73;35;StopPoint:59:4022900;CHARLES DE GAULLE  ETOILE  GRANDE ARMEE;0.058007456;40.68506482
ARGENTINE;0;73;36;StopPoint:59:4022901;ARGENTINE;0;25.04196741
PORTE MAILLOT;0;73;37;StopPoint:59:3813012;PORTE MAILLOT  PALAIS DES CONGRES;0.182323681;39.68565973
CARON;0;73;91;StopPoint:59:4022921;CARON;0;150.5579706
MONTROSIER;0;73;39;StopPoint:59:4472697;MONTROSIER;0;71.96266589
MARCHE;0;73;40;StopPoint:59:4022904;MARCHE DE NEUILLYSURSEINE;0.415356596;29.59439715
LES SABLONS;0;73;41;StopPoint:59:4022906;LES SABLONS;0;49.70220786
RUE DE LHOTEL DE VILLE;0;73;42;StopPoint:59:4022908;RUE DE LHOTEL DE VILLE;0;120.9095777
LES GRAVIERS;0;73;43;StopPoint:59:4022910;LES GRAVIERS;0;34.3902598
PONT DE NEUILLY;0;73;44;StopPoint:59:4016743;PONT DE NEUILLYMETRO;0.061685137;25.25934941
PT DE NEUILLY RIVE GAUCHE;0;73;45;StopPoint:59:4472698;PONT DE NEUILLY  RIVE GAUCHE;0.01889509;222.3194664
ALSACE;0;73;47;StopPoint:59:4037799;ALSACE;0;20.61280136
GAMBETTA;0;73;46;StopPoint:59:4037800;GAMBETTA;0;9.25957521
LA DEFENSE;0;73;48;StopPoint:59:4024792;LA DEFENSEMETRORERTRAMWAY;0.266983334;176.548672
LA DEFENSE;0;73;102;StopPoint:59:4022919;LA DEFENSEMET;NA;NA
LEONARD DE VINCI;0;73;65;StopPoint:59:4022924;LEONARD DE VINCI;0;46.15691375
RUE DES ETUDIANTS;0;73;66;StopPoint:59:4022926;RUE DES ETUDIANTS;0;94.47932746
PUVIS DE CHAVANNES;0;73;67;StopPoint:59:4022928;PUVIS DE CHAVANNES;0;81.46270805
LES FAUVELLES;0;73;68;StopPoint:59:4022930;LES FAUVELLES;0;33.88856346
NORDMANN;0;73;69;StopPoint:59:4472649;NORDMANN;0;57.3813668
LA DEFENSE;1;73;5;StopPoint:59:6456027;LA DEFENSEMETRORERTRAMWAY;0.266983334;46.84509829
BOIELDIEU;1;73;6;StopPoint:59:4472660;BOIELDIEU;0;19.31028865
GALLIENI;1;73;7;StopPoint:59:4472661;GALLIENI;0;84.24715411
BELLINI;1;73;8;StopPoint:59:4472662;BELLINI;0;56.07907828
PT DE NEUILLY RIVE GAUCHE;1;73;9;StopPoint:59:4472663;PONT DE NEUILLY  RIVE GAUCHE;0.01889509;32.8936677
PONT DE NEUILLY;1;73;10;StopPoint:59:4016742;PONT DE NEUILLYMETRO;0.061685137;116.7507854
LES GRAVIERS;1;73;12;StopPoint:59:4022911;LES GRAVIERS;0;18.8312804
RUE DE LHOTEL DE VILLE;1;73;11;StopPoint:59:4022909;RUE DE LHOTEL DE VILLE;0;54.57515157
LES SABLONS;1;73;13;StopPoint:59:4022907;LES SABLONS;0;12.21450552
MARCHE;1;73;14;StopPoint:59:4022905;MARCHE DE NEUILLYSURSEINE;0.415356596;20.03617077
ANDRE MAUROIS;1;73;15;StopPoint:59:3813032;ANDRE MAUROIS;0;38.66762805
PALAIS DES CONGRES;1;73;16;StopPoint:59:3813033;PALAIS DES CONGRES;0;46.86211686
PORTE MAILLOT;1;73;17;StopPoint:59:4022943;PORTE MAILLOT;0;49.26767701
ARGENTINE;1;73;18;StopPoint:59:4022944;ARGENTINE;0;46.24164428
CDG ETOILE GRANDE ARMEE;1;73;19;StopPoint:59:4022945;CHARLES DE GAULLE  ETOILE  GRANDE ARMEE;0.058007456;17.39725948
CDG ETOILE CELYSEES;1;73;20;StopPoint:59:4022899;CHARLES DE GAULLE  ETOILE  CHAMPSELYSEES;0.099701727;22.73148134
GEORGE V;1;73;21;StopPoint:59:4022897;GEORGE V;0;19.982046
LA BOETIECHAMPSELYSEES;1;73;22;StopPoint:59:3740523;LA BOETIE  CHAMPSELYSEES;0.03324492;15.55719694
RP DES CHAMPS ELYSEES;1;73;23;StopPoint:59:4022893;RONDPOINT DES CHAMPSELYSEES;0.10305188;55.59093775
CHAMPSELYSEESCLEMENCEAU;1;73;24;StopPoint:59:3893408;CHAMPSELYSEES  CLEMENCEAU;0.027032032;42.77802945
CONCORDE C DE LA REINE;1;73;25;StopPoint:59:3811239;CONCORDE  COURS LA REINE;0.049052538;29.92963079
ASSEMBLEE NATIONALE;1;73;26;StopPoint:59:3765219;ASSEMBLEE NATIONALE;0;13.6403667
MUSEE DORSAY;1;73;49;StopPoint:59:4022883;MUSEE DORSAY;0;38.29682668
CHARLEBOURG;1;73;58;StopPoint:59:4022933;LA GARENNECOLOMBES  CHARLEBOURG;0.167949706;57.64540697
NORDMANN;1;73;59;StopPoint:59:4472648;NORDMANN;0;56.35047804
LES FAUVELLES;1;73;60;StopPoint:59:4022935;LES FAUVELLES;0;18.29206193
PUVIS DE CHAVANNES;1;73;61;StopPoint:59:4022929;PUVIS DE CHAVANNES;0;132.7755234
RUE DES ETUDIANTS;1;73;62;StopPoint:59:4022927;RUE DES ETUDIANTS;0;47.46005908
LEONARD DE VINCI;1;73;63;StopPoint:59:4022925;LEONARD DE VINCI;0;59.70846391
FAUBOURG DE LARCHE;1;73;93;StopPoint:59:4022936;FAUBOURG DE LARCHE;0;28.47130846
LILLEUNIVERSITE;1;73;50;StopPoint:59:3765466;LILLE  UNIVERSITE;0.055599718;15.74952793
CARON;1;73;94;StopPoint:59:4022922;CARON;0;11.9589624
LA DEFENSE;1;73;101;StopPoint:59:4022920;LA DEFENSEMETRORERTRAMWAY;0.266983334;163.4164944
PONT DE NEUILLY;0;93;980;StopPoint:59:4022994;PONT DE NEUILLY;0;85.610717
ESPLANADE DES INVALIDES;0;93;440;StopPoint:59:4022947;INVALIDES;0.15069942;21.7487867
INVALIDES RER;0;93;261;StopPoint:59:4022949;INVALIDES;NA;NA
PONT DES INVALIDESPLACE DE FINLANDE;0;93;281;StopPoint:59:3893469;PONT DES INVALIDES  PLACE DE FINLANDE;0.012992783;9.353971924
PALAIS DE LA DECOUVERTE;0;93;282;StopPoint:59:3764729;PALAIS DE LA DECOUVERTE;0;29.20410687
ROND POINT DES CHAMPS ELYSEES;0;93;283;StopPoint:59:3893471;RONDPOINT DES CHAMPSELYSEES;0.025937085;29.61602541
ROND POINT DES CHAMPS ELYSEESMATIGNON;0;93;301;StopPoint:59:3740556;RONDPOINT DES CHAMPSELYSEES  MATIGNON;0;77.95697204
MATIGNONSAINT HONORE;0;93;302;StopPoint:59:3893473;MATIGNON  SAINTHONORE;0.010451131;55.53734914
LA BOETIEPERCIER;0;93;303;StopPoint:59:4008213;LA BOETIE  PERCIER;0.04967111;18.21078412
SAINT PHILIPPE DU ROULE;0;93;304;StopPoint:59:3893406;SAINTPHILIPPEDUROULE;0.100827804;30.15413396
HAUSSMANNCOURCELLES;0;93;305;StopPoint:59:3749696;HAUSSMANN  COURCELLES;0.050032093;56.88944215
FRIEDLANDHAUSSMANN;0;93;92;StopPoint:59:3749698;FRIEDLAND  HAUSSMANN;0.054094697;82.92341941
HOCHESAINT HONORE;0;93;307;StopPoint:59:4473107;HOCHE  SAINTHONORE;0.01355995;16.51916251
TERNES;0;93;308;StopPoint:59:3749702;TERNES;0;10.37110375
TERNESMAC MAHON;0;93;309;StopPoint:59:3813140;TERNES  MAC MAHON;0.063742642;30.03738136
PIERRE DEMOURS;0;93;310;StopPoint:59:3813142;PIERRE DEMOURS;0;28.61944887
PEREIREMARECHAL JUIN;0;93;311;StopPoint:59:3813144;PEREIRE  MARECHAL JUIN;0.039841283;13.57049839
PEREIRE;0;93;312;StopPoint:59:3749984;PEREIRE;0;11.50469084
PEREIRELE CHATELIER;0;93;313;StopPoint:59:4022973;PEREIRE  LE CHATELIER;0.029788478;66.02766744
LYSER ET LA SOMME;0;93;315;StopPoint:59:4022976;LYSER ET LA SOMME;0;82.11956609
VILLIERSBINEAU;0;93;316;StopPoint:59:4022978;VILLIERS  BINEAU;0.0741799;43.69941327
LOUIS ROUQUIER;0;93;317;StopPoint:59:4022980;LOUIS ROUQUIER;0;57.82860589
VOLTAIREVILLIERS;0;93;834;StopPoint:59:4016757;VOLTAIRE  VILLIERS;0.054094697;18.36952685
HOPITAL DU PERPETUEL SECOURS;0;93;318;StopPoint:59:4016792;HOPITAL DU PERPETUEL SECOURS;0;21.91589018
PLACE DE LA  LIBERATION;0;93;319;StopPoint:59:4022983;PLACE DE LA LIBERATION;0.007413846;20.64499926
HOPITAL AMERICAIN;0;93;320;StopPoint:59:4022985;HOPITAL AMERICAIN;0;35.39101362
VILLIERS;0;93;321;StopPoint:59:4022987;VILLIERS;0;27.51732956
PONT DE LA GRANDE JATTE;0;93;322;StopPoint:59:4022989;PONT DE LA GRANDE JATTE;0;24.38626959
COLLEGE ANDRE MAUROIS;0;93;341;StopPoint:59:4022991;COLLEGE ANDRE MAUROIS;0;40.93605838
CHATEAU;0;93;342;StopPoint:59:4022992;CHATEAU;0;10.43465432
PONT DE NEUILLY;0;93;361;StopPoint:59:4022994;PONT DE NEUILLY;0;85.610717
MAURICE BARRES;0;93;362;StopPoint:59:4022996;MAURICE BARRES;0;12.95243269
RUE DU BOIS DE BOULOGNE;0;93;363;StopPoint:59:3749724;RUE DU BOIS DE BOULOGNE;0;14.19749942
RUE DU CENTRE;0;93;364;StopPoint:59:4023000;RUE DU CENTRE;0;5.29083654
PLACE DE BAGATELLE;0;93;365;StopPoint:59:4023002;PLACE DE BAGATELLE;0;4.046874285
HOPITALPONT DE PUTEAUX;0;93;381;StopPoint:59:6810176;HOPITAL  PONT DE PUTEAUX;0.033012443;15.9299037
WALLACEJ JAURES;0;93;382;StopPoint:59:6309163;WALLACE  JEAN JAURES;0.055555556;27.7911456
BAS ROGERS;0;93;383;StopPoint:59:6309096;BAS ROGERS;0;17.0062723
DE PRESSENSE;0;93;384;StopPoint:59:4024205;DE PRESSENSE;0;5.18598609
POMPIDOU;0;93;385;StopPoint:59:4024265;POMPIDOU;0;37.45596146
JEAN MACE;0;93;386;StopPoint:59:4024266;JEAN MACE;0;22.38006487
HENRI IV;0;93;387;StopPoint:59:4023012;HENRI IV;0;10.22221941
PONT DE SURESNES;0;93;388;StopPoint:59:4023013;PONT DE SURESNES;0;12.09337455
RUE DES BOURETSPONT DE SURESNES;0;93;389;StopPoint:59:4024538;RUE DES BOURETS  PONT DE SURESNES;0.012992783;10.06867195
PORTE DE CHAMPERRET;0;93;111;StopPoint:59:4022974;PORTE DE CHAMPERRET;0;43.96979943
SURESNESDE GAULLE;1;93;62;StopPoint:59:4023015;SURESNESDE GAULLE;0;29.749433
MAIRIE DE SURESNESCARNOT;1;93;95;StopPoint:59:4023017;MAIRIE DE SURESNES;0.051495986;17.26223497
HONORE DESTIENNE DORVES;1;93;889;StopPoint:59:6951534;HONORE DESTIENNE DORVES;0;32.76715604
BERTY ALBRECHT;1;93;890;StopPoint:59:4023019;BERTY ALBRECHT;0;9.096185945
POMPIDOU;1;93;97;StopPoint:59:4024189;POMPIDOU;0;12.74395597
DE PRESSENSE;1;93;4;StopPoint:59:4024253;DE PRESSENSE;0;35.74024807
RESIDENCE VERDUN;1;93;119;StopPoint:59:6309102;RESIDENCE VERDUN;0;16.68329731
BAS ROGERS;1;93;61;StopPoint:59:6309103;BAS ROGERS;0;49.85717005
WALLACEJ JAURES;1;93;63;StopPoint:59:4024301;WALLACE  JEAN JAURES;0.055555556;16.81727327
HOPITALPONT DE PUTEAUX;1;93;64;StopPoint:59:4024299;HOPITAL  PONT DE PUTEAUX;0.033012443;11.15713355
NEUILLY BAGATELLE;1;93;65;StopPoint:59:4023023;BAGATELLE;0.108599644;26.21692039
RUE DU CENTRE;1;93;70;StopPoint:59:4023001;RUE DU CENTRE;0;35.52312334
RUE DU BOIS DE BOULOGNE;1;93;71;StopPoint:59:4022999;RUE DU BOIS DE BOULOGNE;0;92.95014453
MAURICE BARRES;1;93;184;StopPoint:59:4022997;MAURICE BARRES;0;15.89965698
PONT DE NEUILLY;1;93;93;StopPoint:59:4022995;PONT DE NEUILLY;0;40.45542281
CHATEAU;1;93;201;StopPoint:59:4022993;CHATEAU;0;8.757768051
CENTRE HOSPITALIER;1;93;202;StopPoint:59:4023024;CENTRE HOSPITALIER;0;32.82096285
PONT DE LA GRANDE JATTE;1;93;203;StopPoint:59:4022990;PONT DE LA GRANDE JATTE;0;37.46375118
CENTRE DES IMPOTS;1;93;204;StopPoint:59:4023025;CENTRE DES IMPOTS;0;88.54201408
VILLIERS;1;93;205;StopPoint:59:4022988;VILLIERS;0;16.26704766
HOPITAL AMERICAIN;1;93;82;StopPoint:59:4022986;HOPITAL AMERICAIN;0;16.20508336
PLACE DE LA  LIBERATION;1;93;207;StopPoint:59:4022984;PLACE DE LA LIBERATION;0.007413846;47.59905468
HOPITAL DU PERPETUEL SECOURS;1;93;118;StopPoint:59:4023026;HOPITAL DU PERPETUEL SECOURS;0;7.217383079
VOLTAIREVILLIERS;1;93;208;StopPoint:59:4023027;VOLTAIRE  VILLIERS;0.054094697;14.09484903
LOUIS ROUQUIER;1;93;209;StopPoint:59:4023028;LOUIS ROUQUIER;0;27.52468952
VILLIERSBINEAU;1;93;210;StopPoint:59:4022979;VILLIERS  BINEAU;0.0741799;120.1093241
LYSER ET LA SOMME;1;93;211;StopPoint:59:4022977;LYSER ET LA SOMME;0;13.58567329
PORTE DE CHAMPERRET;1;93;212;StopPoint:59:4022975;PORTE DE CHAMPERRET;0;11.24846055
PEREIRELE CHATELIER;1;93;213;StopPoint:59:4023029;PEREIRE  LE CHATELIER;0.029788478;22.04614992
PEREIREMARECHAL JUIN;1;93;214;StopPoint:59:4298517;PEREIRE  MARECHAL JUIN;0.039841283;42.23157797
PIERRE DEMOURS;1;93;215;StopPoint:59:3813143;PIERRE DEMOURS;0;19.18558893
TERNESMAC MAHON;1;93;216;StopPoint:59:3749704;TERNES  MAC MAHON;0.063742642;22.88246369
TERNES;1;93;221;StopPoint:59:3749734;TERNES;0;11.19655183
HOCHESAINT HONORE;1;93;222;StopPoint:59:4473106;HOCHE  SAINTHONORE;0.01355995;17.06508451
FRIEDLANDHAUSSMANN;1;93;223;StopPoint:59:4008219;FRIEDLAND  HAUSSMANN;0.054094697;22.99025735
HAUSSMANNCOURCELLES;1;93;224;StopPoint:59:3893403;HAUSSMANN  COURCELLES;0.050032093;5.977143625
SAINT PHILIPPE DU ROULE;1;93;225;StopPoint:59:3893405;SAINTPHILIPPEDUROULE;0.100827804;11.51011004
ROND POINT DES CHAMPS ELYSEESROOSEVELT;1;93;241;StopPoint:59:3893407;RONDPOINT DES CHAMPSELYSEES  FRANKLIN D ROOSEVELT;0.0334482;18.18672037
CHAMPS ELYSEESCLEMENCEAU;1;93;242;StopPoint:59:3893408;CHAMPSELYSEES  CLEMENCEAU;0.006595827;53.80729387
GRAND PALAIS;1;93;243;StopPoint:59:3893409;GRAND PALAIS;0;11.93653629
INVALIDES RER;1;93;244;StopPoint:59:4022950;INVALIDES;0.169942643;14.94361723
